Date,Julianday,Time,NO2,O3,PM10,CO,Temp,Hum,WS
19960723,205,15,34,49,14,0.6,21.75,36,4.42
19960723,205,16,24,59,11,0.4,22.35,34,4.38
19960723,205,17,29,56,13,0.5,23.049999,32,4.35
19960723,205,18,31,50,15,0.6,22.549999,34.299999,4
19960723,205,19,59,22,19,1,22.049999,36.700001,3.66
19960723,205,20,76,10,26,1.5,21.549999,39,3.32
19960723,205,21,64,11,20,1.4,19.049999,50.700001,2.89
19960723,205,22,15,42,10,0.2,16.549999,62.299999,2.47
19960723,205,23,7,51,9,0.2,14.15,74,2.04
19960723,205,24,6,52,9,0.1,13.05,75.300003,1.86
19960724,206,1,41,15,14,0.3,11.95,76.699997,1.68
19960724,206,2,43,8,14,0.4,10.95,78,1.49
19960724,206,3,56,6,19,0.7,10.05,84.300003,1.43
19960724,206,4,82,6,35,1.6,9.24999,90.699997,1.37
19960724,206,5,89,5,37,1.7,8.45001,97,1.3
19960724,206,6,89,7,49,1.8,12.05,82,1.2
19960724,206,7,75,8,54,1.4,15.65,67,1.1
19960724,206,8,61,26,32,0.8,19.35,52,1
19960724,206,9,49,40,25,0.7,20.15,46,1.52
19960724,206,10,46,52,28,0.7,20.950001,40,2.03
19960724,206,11,47,40,28,0.5,21.85,34,2.55
19960724,206,12,28,63,24,0.4,22.35,35,3.22
19960724,206,13,35,76,28,0.6,22.950001,36,3.89
19960724,206,14,46,64,34,0.7,23.549999,37,4.56
19960724,206,15,48,67,30,0.7,22.85,38.700001,4.54
19960724,206,16,40,67,23,0.7,22.15,40.299999,4.51
19960724,206,17,42,54,18,0.8,21.450001,42,4.49
19960724,206,18,45,49,19,0.8,20.950001,48.700001,3.75
19960724,206,19,49,40,27,1,20.450001,55.299999,3.01
19960724,206,20,42,43,33,0.7,19.950001,62,2.27
19960724,206,21,44,32,30,0.9,18.65,70,2.58
19960724,206,22,61,10,20,0.8,17.450001,78,2.9
19960724,206,23,53,10,18,0.6,16.25,86,3.21
19960724,206,24,46,15,18,0.4,15.85,88.300003,3.21
19960725,207,1,7,73,20,0.2,15.45,90.699997,3.21
19960725,207,2,6,80,20,0.2,15.05,93,3.21
19960725,207,3,18,67,24,0.3,14.85,92.699997,3.34
19960725,207,4,36,53,30,0.5,14.75,92.300003,3.47
19960725,207,5,69,33,39,0.9,14.65,92,3.6
19960725,207,6,64,43,36,0.8,16.15,83.699997,3.6
19960725,207,7,59,50,35,0.8,17.65,75.300003,3.6
19960725,207,8,54,73,31,0.5,19.25,67,3.6
19960725,207,9,49,80,31,0.6,20.35,61.299999,3.97
19960725,207,10,52,79,32,0.7,21.549999,55.700001,4.34
19960725,207,11,38,91,29,0.5,22.75,50,4.71
19960725,207,12,49,82,34,0.7,22.25,55,4.84
19960725,207,13,55,79,30,0.8,21.75,60,4.97
19960725,207,14,62,74,29,1,21.35,65,5.1
19960725,207,15,58,71,26,0.8,22.35,59,5.45
19960725,207,16,32,87,23,0.5,23.35,53,5.8
19960725,207,17,46,73,21,0.7,24.450001,47,6.15
19960725,207,18,38,74,25,0.6,23.049999,55.299999,5.24
19960725,207,19,53,55,28,1.1,21.75,63.700001,4.33
19960725,207,20,43,56,25,0.8,20.450001,72,3.42
19960725,207,21,23,66,21,0.5,19.549999,78,3.48
19960725,207,22,18,60,15,0.3,18.75,84,3.54
19960725,207,23,13,67,17,0.2,17.950001,90,3.6
19960725,207,24,9,72,19,0.2,17.049999,91.699997,3.57
19960726,208,1,2,71,20,0.2,16.25,93.300003,3.55
19960726,208,2,4,64,20,0.3,15.45,95,3.52
19960726,208,3,10,56,20,0.3,15.05,95.300003,3.36
19960726,208,4,31,32,25,0.6,14.65,95.699997,3.2
19960726,208,5,47.5,15,34,1,14.25,96,3.04
19960726,208,6,64,15,37,1.1,15.45,90.699997,2.77
19960726,208,7,59,24,36,0.9,16.75,85.300003,2.49
19960726,208,8,47,44,25,0.8,18.049999,80,2.22
19960726,208,9,39,63,17,0.6,19.35,71,2.55
19960726,208,10,47,56,28,0.8,20.65,62,2.88
19960726,208,11,35,53,14,0.6,22.049999,53,3.21
19960726,208,12,43,45,10,0.7,22.25,46.299999,4.03
19960726,208,13,46,46,18,0.7,22.450001,39.700001,4.84
19960726,208,14,42,49,17,0.7,22.75,33,5.65
19960726,208,15,38,54,14,0.7,22.75,34.700001,5.91
19960726,208,16,38,53,12,0.7,22.85,36.299999,6.17
19960726,208,17,32,56,16,0.7,22.950001,38,6.42
19960726,208,18,23,50,13,0.6,21.950001,41.700001,5.86
19960726,208,19,37,44,12,0.7,20.950001,45.299999,5.31
19960726,208,20,29,55,10,0.5,20.049999,49,4.75
19960726,208,21,25,54,11,0.4,18.85,57,4.03
19960726,208,22,10,70,19,0.3,17.65,65,3.32
19960726,208,23,8,69,19,0.3,16.549999,73,2.61
19960726,208,24,6,68,19,0.2,16.15,76.699997,2.59
19960727,209,1,12,47,10,0.2,15.75,80.300003,2.56
19960727,209,2,7,46,8,0.3,15.35,84,2.54
19960727,209,3,13,44,1,0.2,14.95,79.699997,2.56
19960727,209,4,20,47,3,0.3,14.55,75.300003,2.58
19960727,209,5,27,44,6,0.5,14.15,71,2.6
19960727,209,6,32,38,15,0.4,14.65,69.699997,2.32
19960727,209,7,30,38,14,0.6,15.25,68.300003,2.04
19960727,209,8,29,43,14,0.6,15.85,67,1.76
19960727,209,9,37,35,14,0.6,17.049999,62.299999,1.82
19960727,209,10,41,36,12,0.7,18.25,57.700001,1.88
19960727,209,11,28,56,16,0.6,19.549999,53,1.94
19960727,209,12,17,78,15,0.4,19.549999,54.299999,1.99
19960727,209,13,25,66,16,0.6,19.549999,55.700001,2.05
19960727,209,14,30,68,22,0.7,19.549999,57,2.1
19960727,209,15,34,64,27,0.5,20.049999,57.299999,2.51
19960727,209,16,28,69,31,0.6,20.549999,57.700001,2.93
19960727,209,17,23,73,24,0.6,21.049999,58,3.34
19960727,209,18,9,59,13,0.4,19.85,67.300003,3.6
19960727,209,19,11,53,10,0.4,18.75,76.699997,3.85
19960727,209,20,15,50,12,0.4,17.65,86,4.11
19960727,209,21,12,51,12,0.4,16.450001,89.300003,4.18
19960727,209,22,16,56,10,0.3,15.25,92.699997,4.25
19960727,209,23,15,53,9,0.3,14.15,96,4.32
19960727,209,24,13,50,11,0.3,14.15,96.300003,4.02
19960728,210,1,3,54,7,0.3,14.15,96.699997,3.72
19960728,210,2,3,50,7,0.2,14.15,97,3.43
19960728,210,3,4.5,43,10,0.2,14.45,96.699997,3.38
19960728,210,4,6,39,14,0.2,14.75,96.300003,3.32
19960728,210,5,10,34,19,0.3,15.05,96,3.27
19960728,210,6,11,34,17,0.3,15.65,93.300003,3.25
19960728,210,7,13,36,17,0.3,16.35,90.699997,3.23
19960728,210,8,12,44,14,0.3,17.049999,88,3.22
19960728,210,9,12,53,6,0.3,17.35,80.300003,3.88
19960728,210,10,11,58,9,0.3,17.65,72.699997,4.54
19960728,210,11,9,64,9,0.4,18.049999,65,5.2
19960728,210,12,11,64,10,0.3,18.65,60,5.79
19960728,210,13,10,67,11,0.3,19.25,55,6.38
19960728,210,14,5,73,8,0.3,19.85,50,6.98
19960728,210,15,8,70,9,0.3,19.75,50,7.14
19960728,210,16,9,70,9,0.3,19.65,50,7.31
19960728,210,17,9,68,9,0.3,19.65,50,7.48
19960728,210,18,13,61,8,0.3,18.549999,57,6.89
19960728,210,19,15,57,10,0.3,17.549999,64,6.3
19960728,210,20,13,52,11,0.4,16.549999,71,5.7
19960728,210,21,11,53,9,0.3,15.25,79,5.24
19960728,210,22,9,52,10,0.3,14.05,87,4.78
19960728,210,23,8,50,10,0.3,12.85,95,4.32
19960728,210,24,6,52,9,0.3,12.75,95.300003,3.98
19960729,211,1,2,57,7,0.2,12.65,95.699997,3.65
19960729,211,2,9,48,8,0.1,12.65,96,3.31
19960729,211,3,16,38,10,0.2,12.15,96,3.22
19960729,211,4,30,23,13,0.6,11.65,96,3.13
19960729,211,5,42,15,18,0.9,11.25,96,3.04
19960729,211,6,41,20,15,0.8,11.95,95,2.97
19960729,211,7,37,23,21,0.7,12.75,94,2.9
19960729,211,8,34,27,15,0.6,13.55,93,2.83
19960729,211,9,30,36,16,0.6,15.25,79.300003,3.45
19960729,211,10,27,44,12,0.5,16.950001,65.699997,4.08
19960729,211,11,21,51,9,0.4,18.65,52,4.7
19960729,211,12,34,46,11,0.6,18.15,59.700001,5.33
19960729,211,13,42,41,10,0.8,17.75,67.300003,5.96
19960729,211,14,35,41,13,0.7,17.35,75,6.59
19960729,211,15,32,45,16,0.7,17.25,72,5.9
19960729,211,16,17,59,8,0.3,17.15,69,5.22
19960729,211,17,14,58,9,0.3,17.049999,66,4.53
19960729,211,18,11,58,10,0.3,16.35,68.699997,4.37
19960729,211,19,14,56,11,0.3,15.75,71.300003,4.21
19960729,211,20,12,55,10,0.3,15.15,74,4.05
19960729,211,21,9,54,10,0.2,14.25,81,3.93
19960729,211,22,2,59,7,0.2,13.35,88,3.81
19960729,211,23,0,61,7,0.1,12.55,95,3.69
19960729,211,24,1,61,8,0.1,12.55,95,3.61
19960730,212,1,2,61,6,0.1,12.55,95,3.52
19960730,212,2,3,62,7,0.1,12.55,95,3.43
19960730,212,3,8,56,11,0.3,12.25,95,3.48
19960730,212,4,20,38,13,0.6,11.95,95,3.54
19960730,212,5,33,25,15,1,11.75,95,3.59
19960730,212,6,32,29,17,0.9,12.95,94,3.74
19960730,212,7,37,34,21,1,14.15,93,3.89
19960730,212,8,38,38,20,0.9,15.45,92,4.04
19960730,212,9,30,47,17,0.7,15.35,82.300003,4.23
19960730,212,10,25,53,15,0.5,15.25,72.699997,4.41
19960730,212,11,26,56,16,0.4,15.15,63,4.59
19960730,212,12,47,38,19,0.7,15.25,68.300003,4.76
19960730,212,13,39,43,19,0.6,15.35,73.699997,4.92
19960730,212,14,31,47,15,0.3,15.55,79,5.08
19960730,212,15,34,38,7,0.3,16.85,64.300003,5.72
19960730,212,16,33,38,8,0.3,18.15,49.700001,6.35
19960730,212,17,28,39,6,0.15,19.450001,35,6.98
19960730,212,18,30,36,6,0,18.35,36.299999,6.09
19960730,212,19,32,32,6,0.2,17.25,37.700001,5.2
19960730,212,20,36,26,7,0.3,16.25,39,4.32
19960730,212,21,19,38,8,0.2,14.55,49,3.89
19960730,212,22,3,60,7,0.1,12.85,59,3.46
19960730,212,23,2,62,8,0.1,11.25,69,3.04
19960730,212,24,1,62,6,0.1,10.55,76,2.7
19960731,213,1,7,47,7,0,9.95001,83,2.37
19960731,213,2,4,50,6,0.1,9.35,90,2.04
19960731,213,3,15,36,9,0.3,9.14999,91.300003,2
19960731,213,4,38,32,19,0.8,8.95001,92.699997,1.96
19960731,213,5,76,13,32,1.4,8.85,94,1.92
19960731,213,6,55,21,36,1.1,10.25,94.699997,1.9
19960731,213,7,57,25,30,0.9,11.65,95.300003,1.88
19960731,213,8,49,32,27,0.5,13.05,96,1.86
19960731,213,9,32,48,21,0.3,14.65,82.300003,2.57
19960731,213,10,30,55,20,0,16.35,68.699997,3.27
19960731,213,11,38,47,18,0.1,18.049999,55,3.98
19960731,213,12,44,44,21,0.3,18.25,53.299999,3.67
19960731,213,13,55,39,23,0.4,18.549999,51.700001,3.35
19960731,213,14,50,40,19,0.2,18.85,50,3.04
19960731,213,15,38,41,13,0.175,19.049999,53.299999,3.21
19960731,213,16,30,43,14,0.15,19.25,56.700001,3.38
19960731,213,17,37,42,16,0.125,19.450001,60,3.55
19960731,213,18,53,23,20,0.1,18.25,68.699997,3.25
19960731,213,19,53,17,17,0.075,17.049999,77.300003,2.95
19960731,213,20,33,26,16,0.05,15.85,86,2.65
19960731,213,21,34,24,13,0.025,15.35,88,2.45
19960731,213,22,12,42,6,0,14.85,90,2.24
19960731,213,23,9,44,5,0,14.35,92,2.04
19960731,213,24,9,43,7,0,13.75,93.300003,2.04
19960801,214,1,9,42,10,0.166667,13.15,94.699997,2.04
19960801,214,2,11,34,11,0.333333,12.55,96,2.04
19960801,214,3,29,17,15,0.5,12.15,96,1.69
19960801,214,4,24,23,18,0.9,11.75,96,1.35
19960801,214,5,45,14,24,1.2,11.35,96,1
19960801,214,6,58,12,30,1.5,12.85,91,1.68
19960801,214,7,50,20,24,1,14.35,86,2.36
19960801,214,8,46,32,24,0.8,15.95,81,3.04
19960801,214,9,51,32,24,1,16.549999,74,3.21
19960801,214,10,45,41,20,0.9,17.25,67,3.38
19960801,214,11,33,49,20,0.5,17.950001,60,3.55
19960801,214,12,30,39,18,0.8,17.049999,69.699997,3.34
19960801,214,13,32,47,20,1.1,16.25,79.300003,3.13
19960801,214,14,40,46,19,0.8,15.45,89,2.93
19960801,214,15,35,51,20,0.6,16.549999,79.699997,3.72
19960801,214,16,21,61,18,0.2,17.65,70.300003,4.52
19960801,214,17,21,62,17,0.2,18.75,61,5.32
19960801,214,18,36,49,22,0.3,18.15,65.699997,4.9
19960801,214,19,34,47,21,0.1,17.65,70.300003,4.47
19960801,214,20,31,51,23,0.2,17.15,75,4.05
19960801,214,21,20,58,21,0.1,16.25,81.699997,3.64
19960801,214,22,50,8,15,0.4,15.35,88.300003,3.23
19960801,214,23,33,16,15,0.4,14.45,95,2.82
19960801,214,24,16,36,12,0.4,14.65,95.300003,2.65
19960802,215,1,13,58,18,0.366667,14.85,95.699997,2.48
19960802,215,2,2,70,18,0.366667,15.05,96,2.31
19960802,215,3,11,64,20,0.366667,14.95,95.699997,2.78
19960802,215,4,46,35,27,0.723077,14.95,95.300003,3.25
19960802,215,5,80,17,41,1.1,14.95,95,3.72
19960802,215,6,75,12,39,1.1,15.35,94,3.68
19960802,215,7,53,17,32,1.1,15.75,93,3.63
19960802,215,8,53,5,36,1.1,16.15,92,3.59
19960802,215,9,33,28,35,1.1,16.950001,84.300003,3.79
19960802,215,10,40,35,34,1.03333,17.75,76.699997,3.99
19960802,215,11,43,34,34,1.03333,18.65,69,4.19
19960802,215,12,45,34,31,0.6,18.15,72.699997,4.02
19960802,215,13,36,47,27,0.45,17.75,76.300003,3.84
19960802,215,14,32,56,27,1.3,17.35,80,3.66
19960802,215,15,35,57,25,0.45,17.549999,76.300003,3.63
19960802,215,16,17,74,22,0.633333,17.75,72.699997,3.59
19960802,215,17,18,70,19,0.633333,18.049999,69,3.55
19960802,215,18,25,60,15,0.1,17.450001,72.699997,3.42
19960802,215,19,25,57,17,0.266667,16.85,76.300003,3.29
19960802,215,20,16,71,17,0.266667,16.25,80,3.16
19960802,215,21,15.3333,65,14,0.2,15.45,85,3.55
19960802,215,22,14.6667,70,23,0,14.65,90,3.93
19960802,215,23,14,69,22,0,13.85,95,4.32
19960802,215,24,11,61,18,0.1,13.35,95.300003,4.19
19960803,216,1,6,58,11,0.2,12.85,95.699997,4.06
19960803,216,2,5,58,12,0.3,12.35,96,3.93
19960803,216,3,6,55,11,0.2,12.15,96.300003,3.97
19960803,216,4,6,58,9,0.2,12.05,96.699997,4
19960803,216,5,9,55,8,0.4,11.95,97,4.04
19960803,216,6,7,59,9,0.2,13.25,85.699997,4.3
19960803,216,7,6,62,10,0.2,14.55,74.300003,4.56
19960803,216,8,9,62,11,0.3,15.95,63,4.82
19960803,216,9,13,57,13,0.4,16.549999,59.700001,5.41
19960803,216,10,7,61,12,0.3,17.15,56.299999,6
19960803,216,11,7,63,12,0.2,17.75,53,6.59
19960803,216,12,7,63,15,0.2,17.75,52.700001,7.05
19960803,216,13,7,63,14,0.1,17.75,52.299999,7.52
19960803,216,14,8,61,13,0.2,17.85,52,7.98
19960803,216,15,9,61,13,0.2,17.15,53.299999,7.83
19960803,216,16,14,53,10,0.2,16.450001,54.700001,7.69
19960803,216,17,20,45,8,0.5,15.85,56,7.54
19960803,216,18,17,40,6,0.4,14.45,69,6.76
19960803,216,19,18,37,6,0.4,13.05,82,5.98
19960803,216,20,14,34,6,0.3,11.65,95,5.2
19960803,216,21,10,41,6,0.3,11.85,95,5.5
19960803,216,22,8,65,13,0.25,12.05,95,5.79
19960803,216,23,9,58,13,0.2,12.35,95,6.09
19960803,216,24,5,61,12,0.15,12.45,93.300003,6.14
19960804,217,1,1,49,6,0.1,12.55,91.699997,6.2
19960804,217,2,1,50,6,0.2,12.75,90,6.25
19960804,217,3,1,51,5,0.2,12.55,89,6.12
19960804,217,4,1,50,6,0.2,12.35,88,5.99
19960804,217,5,5,47,7,0.3,12.25,87,5.86
19960804,217,6,4,50,6,0.3,12.85,83.699997,6.21
19960804,217,7,5,51,6,0.3,13.55,80.300003,6.55
19960804,217,8,8,53,9,0.3,14.25,77,6.89
19960804,217,9,10,52,8,0.4,14.95,71,6.79
19960804,217,10,14,53,10,0.5,15.65,65,6.69
19960804,217,11,13,55,8,0.5,16.450001,59,6.6
19960804,217,12,15,54,10,0.5,17.25,54.299999,6.14
19960804,217,13,18,53,11,0.5,18.049999,49.700001,5.69
19960804,217,14,16,56,9,0.5,18.85,45,5.23
19960804,217,15,24,47,9,0.6,18.85,45.299999,5.28
19960804,217,16,29,41,10,0.8,18.950001,45.700001,5.33
19960804,217,17,30,35,11,0.7,19.049999,46,5.37
19960804,217,18,39,27,12,0.8,18.35,48.299999,4.75
19960804,217,19,40,28,12,0.7,17.65,50.700001,4.14
19960804,217,20,41,20,13,0.7,16.950001,53,3.52
19960804,217,21,22,32,8,0.4,15.45,62.700001,3.53
19960804,217,22,6,44,6,0.3,13.95,72.300003,3.53
19960804,217,23,4,45,7,0.2,12.55,82,3.54
19960804,217,24,3,48,6,0.1,11.85,85,3.53
19960805,218,1,2,42,5,0.2,11.15,88,3.53
19960805,218,2,4,36,7,0.2,10.45,91,3.52
19960805,218,3,19,21,8,0.3,10.15,92.699997,3.03
19960805,218,4,51,5,21,1.2,9.95001,94.300003,2.54
19960805,218,5,65,5,27,2.2,9.74999,96,2.04
19960805,218,6,65,5,26,2.4,11.85,87.699997,1.95
19960805,218,7,59,8,26,1.4,14.05,79.300003,1.85
19960805,218,8,52,12,24,1.2,16.25,71,1.76
19960805,218,9,34,20,22,0.7,17.549999,62.700001,2.24
19960805,218,10,25,32,15,0.5,18.950001,54.299999,2.72
19960805,218,11,36,31,20,0.8,20.35,46,3.19
19960805,218,12,33,30,18,0.6,20.65,43.299999,3.57
19960805,218,13,48,24,22,1.1,20.950001,40.700001,3.95
19960805,218,14,53,23,23,1,21.35,38,4.33
19960805,218,15,39,33,14,0.7,21.65,37.700001,4.2
19960805,218,16,37,34,15,0.6,21.950001,37.299999,4.08
19960805,218,17,36,32,12,0.7,22.25,37,3.95
19960805,218,18,62.5,22,15,1,21.35,40,3.47
19960805,218,19,89,4,36,2.5,20.450001,43,2.99
19960805,218,20,115,5,44,4.1,19.65,46,2.51
19960805,218,21,68,0,22,1.4,17.950001,55.299999,2.51
19960805,218,22,13,38,6,0.3,16.35,64.699997,2.51
19960805,218,23,6,44,5,0.2,14.75,74,2.5
19960805,218,24,2,45,5,0.2,13.85,78,2.46
19960806,219,1,28,23,8,0.2,12.95,82,2.42
19960806,219,2,30,20,9,0.2,12.15,86,2.37
19960806,219,3,44,8,13,0.4,11.75,88.300003,2.42
19960806,219,4,50,5,19,0.8,11.35,90.699997,2.46
19960806,219,5,56,5,23,1.1,11.05,93,2.5
19960806,219,6,65,8,25,1.3,12.65,86.699997,2.53
19960806,219,7,44,20,19,0.8,14.25,80.300003,2.55
19960806,219,8,30,33,17,0.5,15.85,74,2.58
19960806,219,9,36,35,16,0.7,16.85,67.300003,3.15
19960806,219,10,46,26,25,0.8,17.85,60.700001,3.72
19960806,219,11,42,29,23,0.8,18.85,54,4.3
19960806,219,12,46,31,22,0.7,19.15,51.700001,4.42
19960806,219,13,55,28,22,1.1,19.450001,49.299999,4.54
19960806,219,14,57,18,20,1,19.75,47,4.66
19960806,219,15,43,30,15,0.8,19.65,46.299999,4.21
19960806,219,16,40,33,13,0.7,19.549999,45.700001,3.75
19960806,219,17,51,22,18,0.7,19.549999,45,3.29
19960806,219,18,62,16,24,0.7,18.549999,49.700001,2.99
19960806,219,19,45,31,16,0.7,17.65,54.299999,2.69
19960806,219,20,51,27,15,0.9,16.75,59,2.39
19960806,219,21,42,32,15,0.5,15.15,68.300003,2.38
19960806,219,22,52,9,12,0.5,13.55,77.699997,2.36
19960806,219,23,41,18,9,0.3,12.05,87,2.35
19960806,219,24,34,21,8,0.2,11.85,89,2.53
19960807,220,1,18,35,10,0.1,11.65,91,2.7
19960807,220,2,22,26,11,0.2,11.55,93,2.88
19960807,220,3,29,17,13,0.3,10.95,94,3.15
19960807,220,4,45,9,18,0.7,10.35,95,3.42
19960807,220,5,60,5,27,1.2,9.85,96,3.7
19960807,220,6,57,10,28,1.3,11.55,90.699997,3.57
19960807,220,7,47,20,21,0.9,13.25,85.300003,3.45
19960807,220,8,57,18,22,0.9,14.95,80,3.32
19960807,220,9,53,19,23,0.9,16.25,70.699997,3.32
19960807,220,10,41,29,21,0.7,17.65,61.299999,3.32
19960807,220,11,43,29,18,0.8,19.049999,52,3.32
19960807,220,12,49,24,20,0.8,19.549999,50,3.48
19960807,220,13,54,20,21,1.1,20.049999,48,3.64
19960807,220,14,57,17,23,1.1,20.549999,46,3.8
19960807,220,15,61,14,24,1.1,20.450001,45.700001,3.51
19960807,220,16,65.5,11,23,1.2,20.35,45.299999,3.22
19960807,220,17,70,8,26,1,20.25,45,2.92
19960807,220,18,57,18,20,1,19.549999,45.700001,2.64
19960807,220,19,69,10,17,1.1,18.85,46.299999,2.37
19960807,220,20,80,5,25,1.5,18.15,47,2.09
19960807,220,21,78,3,29,2.4,16.049999,57.700001,1.76
19960807,220,22,36,32,12,0.3,13.95,68.300003,1.44
19960807,220,23,18,45,10,0.2,11.95,79,1.12
19960807,220,24,16,44,9,0.2,11.05,85,1.16
19960808,221,1,49,1,15,0.5,10.15,91,1.21
19960808,221,2,46,1,12,0.3,9.35,97,1.25
19960808,221,3,58,2,18,0.6,9.14999,96.699997,1.17
19960808,221,4,71,2,30,1.5,9.05001,96.300003,1.08
19960808,221,5,86,4,45,2.2,8.95001,96,1
19960808,221,6,97,4,56,2.6,11.85,83,1.13
19960808,221,7,79,6,31,1.5,14.85,70,1.26
19960808,221,8,58,14,24,1,17.85,57,1.39
19960808,221,9,47,26,22,0.9,18.85,54.700001,1.69
19960808,221,10,47,32,24,0.8,19.950001,52.299999,1.99
19960808,221,11,49,32,25,0.7,21.049999,50,2.29
19960808,221,12,47,40,25,0.6,21.15,49.700001,2.23
19960808,221,13,51,46,22,0.8,21.25,49.299999,2.18
19960808,221,14,69,29,21,1.1,21.35,49,2.13
19960808,221,15,57,33,19,0.9,21.75,46.700001,1.85
19960808,221,16,45,41,17,0.6,22.15,44.299999,1.57
19960808,221,17,45,35,17,0.8,22.65,42,1.29
19960808,221,18,57,26,19,0.9,21.65,45,1.44
19960808,221,19,102,6,34,2.8,20.65,48,1.6
19960808,221,20,121,6,59,4.4,19.75,51,1.75
19960808,221,21,102,2,43,3,17.65,63.700001,1.58
19960808,221,22,88,2,46,2.5,15.65,76.300003,1.42
19960808,221,23,75,1,37,1.3,13.65,89,1.25
19960808,221,24,57,0,21,0.7,13.35,92.300003,1.17
19960809,222,1,49,0,18,0.4,13.15,95.699997,1.08
19960809,222,2,43,0,20,0.6,12.95,99,1
19960809,222,3,48,1,21,1,11.85,98.300003,1
19960809,222,4,94,4,50,2.7,10.85,97.699997,1
19960809,222,5,97,2,57,3,9.85,97,1
19960809,222,6,78,4,36,2,12.45,88,1.11
19960809,222,7,70,7,28,1.4,15.15,79,1.21
19960809,222,8,60,20,22,1,17.85,70,1.32
19960809,222,9,57,22,22,1,19.35,60.700001,1.43
19960809,222,10,49,26.799999,21,0.9,20.85,51.299999,1.55
19960809,222,11,34,31.6,16,0.5,22.450001,42,1.66
19960809,222,12,47,36.400002,20,0.7,22.65,39.700001,1.78
19960809,222,13,50,41.200001,24,0.9,22.950001,37.299999,1.9
19960809,222,14,51,46,19,0.8,23.25,35,2.02
19960809,222,15,52,45,17,0.7,23.25,34,2.18
19960809,222,16,47,47,16,0.7,23.25,33,2.34
19960809,222,17,53,34,18,0.9,23.35,32,2.5
19960809,222,18,71,20,24,1.3,22.25,34,2.43
19960809,222,19,99,8,39,2.7,21.15,36,2.35
19960809,222,20,97,5,36,3,20.049999,38,2.28
19960809,222,21,87,4,30,2.2,17.85,53.700001,1.9
19960809,222,22,80,0,30,1.5,15.75,69.300003,1.53
19960809,222,23,58,1,18,0.4,13.65,85,1.15
19960809,222,24,59,0,22,0.4,12.85,86.300003,1.15
19960810,223,1,61,5,26,0.8,12.15,87.699997,1.15
19960810,223,2,53,5,25,0.6,11.45,89,1.15
19960810,223,3,48,6,21,0.5,10.95,92.699997,1.1
19960810,223,4,46,9,21,0.6,10.45,96.300003,1.05
19960810,223,5,52,10,23,1,10.05,100,1
19960810,223,6,48,10,26,0.9,12.65,89.300003,1.08
19960810,223,7,52,15,28,1.6,15.35,78.699997,1.17
19960810,223,8,44,38,22,0.8,18.049999,68,1.25
19960810,223,9,37,53,18,0.9,19.65,59.700001,1.9
19960810,223,10,31,56,27,0.7,21.35,51.299999,2.55
19960810,223,11,21,72,20,0.5,23.049999,43,3.19
19960810,223,12,20,79,20,0.5,23.65,38.299999,3.33
19960810,223,13,19.5,82,19,0.4,24.35,33.700001,3.46
19960810,223,14,19,84,18,0.3,25.049999,29,3.6
19960810,223,15,24,82,18,0.5,24.85,29.299999,3.41
19960810,223,16,28,75,21,0.5,24.65,29.700001,3.22
19960810,223,17,37,66,20,0.6,24.549999,30,3.03
19960810,223,18,60,40,22,0.9,23.450001,36.299999,3.09
19960810,223,19,89,12,32,1.6,22.35,42.700001,3.15
19960810,223,20,105,6,40,2.4,21.35,49,3.21
19960810,223,21,88,7,32,1.6,19.549999,58.299999,2.89
19960810,223,22,71,3,22,1,17.75,67.699997,2.56
19960810,223,23,64,3,20,1,16.049999,77,2.23
19960810,223,24,62,4,24,0.8,14.45,82.699997,2.23
19960811,224,1,62,3,27,0.9,12.85,88.300003,2.23
19960811,224,2,65,4,30,0.8,11.35,94,2.23
19960811,224,3,58,4,24,0.7,10.85,95,1.82
19960811,224,4,54,5,24,0.8,10.35,96,1.41
19960811,224,5,53,9,28,1.1,9.85,97,1
19960811,224,6,51,21,28,0.8,12.85,81.699997,1
19960811,224,7,59,24,27,0.8,15.95,66.300003,1
19960811,224,8,67,24,33,1,19.049999,51,1
19960811,224,9,54,40,23,0.8,20.35,45.700001,1.16
19960811,224,10,49,48,20,0.7,21.65,40.299999,1.32
19960811,224,11,38,57,21,0.6,23.049999,35,1.48
19960811,224,12,36,61,21,0.6,23.15,34.700001,1.87
19960811,224,13,34,65,22,0.6,23.35,34.299999,2.25
19960811,224,14,31,72,22,0.6,23.549999,34,2.64
19960811,224,15,31,79,19,0.6,23.75,34,2.75
19960811,224,16,35,76,19,0.6,23.950001,34,2.85
19960811,224,17,59,46,22,1,24.15,34,2.96
19960811,224,18,91,22,37,2.3,22.950001,37.700001,2.6
19960811,224,19,123,8,57,4.5,21.75,41.299999,2.25
19960811,224,20,140,10,67,6.1,20.549999,45,1.89
19960811,224,21,107,2,46,2.4,18.450001,57,1.81
19960811,224,22,67,13,27,0.9,16.35,69,1.74
19960811,224,23,67,6,26,0.9,14.25,81,1.66
19960811,224,24,67,5,27,0.8,13.45,85.699997,1.65
19960812,225,1,77,4,25,0.9,12.65,90.300003,1.64
19960812,225,2,75,4,25,0.9,11.95,95,1.63
19960812,225,3,81,4,33,1.1,11.05,95.699997,1.42
19960812,225,4,145,9,72,3.3,10.15,96.300003,1.21
19960812,225,5,212,13,120,8,9.35,97,1
19960812,225,6,163,5,98,4.7,12.85,83,1.08
19960812,225,7,143,7,67,2.7,16.35,69,1.17
